image_path,text,bbox,has_bbox,image_width,image_height,text_length,word_count
Hackathon data\SROIE2019\train\img\X51005337872.jpg,RICE WITH PEANUT,"[29, 694, 246, 718]",True,623,1255,16,3
Hackathon data\SROIE2019\train\img\X51005337872.jpg,T PORK -,"[154, 729, 254, 752]",True,623,1255,8,3
Hackathon data\SROIE2019\train\img\X51005337872.jpg,1.0,"[337, 732, 371, 753]",True,623,1255,3,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,12.00,"[418, 734, 476, 754]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,12.00,"[525, 735, 580, 756]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,SMALL,"[29, 754, 102, 775]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,(V02) SOUR & SPICY,"[27, 788, 249, 811]",True,623,1255,18,4
Hackathon data\SROIE2019\train\img\X51005337872.jpg,1.0,"[339, 792, 372, 813]",True,623,1255,3,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,12.00,"[416, 792, 474, 813]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,12.00,"[522, 795, 580, 814]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,MUSTARD,"[28, 813, 143, 834]",True,623,1255,7,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,(B03) JASMINE GREEN,"[27, 846, 277, 869]",True,623,1255,19,3
Hackathon data\SROIE2019\train\img\X51005337872.jpg,2.0,"[337, 848, 369, 870]",True,623,1255,3,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,2.30,"[426, 850, 474, 870]",True,623,1255,4,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,4.60,"[534, 850, 580, 871]",True,623,1255,4,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,TEA(HOT),"[28, 870, 138, 896]",True,623,1255,8,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,(R05) ROAST PORK +,"[27, 905, 261, 926]",True,623,1255,18,4
Hackathon data\SROIE2019\train\img\X51005337872.jpg,1.0,"[338, 907, 371, 927]",True,623,1255,3,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,11.90,"[417, 909, 474, 928]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,11.90,"[524, 909, 580, 929]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,ROAST CHICKEN RICE,"[27, 928, 275, 949]",True,623,1255,18,3
Hackathon data\SROIE2019\train\img\X51005337872.jpg,TOTAL QTY:,"[164, 965, 272, 992]",True,623,1255,10,2
Hackathon data\SROIE2019\train\img\X51005337872.jpg,7,"[345, 968, 362, 988]",True,623,1255,1,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,51.42,"[516, 962, 578, 984]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,TOTAL SALES (EXCLUDING GST) :,"[165, 1029, 466, 1055]",True,623,1255,29,5
Hackathon data\SROIE2019\train\img\X51005337872.jpg,51.42,"[523, 1033, 581, 1053]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,DISCOUNT :,"[342, 1070, 464, 1093]",True,623,1255,10,2
Hackathon data\SROIE2019\train\img\X51005337872.jpg,0.00,"[529, 1072, 579, 1095]",True,623,1255,4,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,TOTAL GST :,"[342, 1107, 466, 1131]",True,623,1255,11,3
Hackathon data\SROIE2019\train\img\X51005337872.jpg,3.08,"[535, 1110, 579, 1132]",True,623,1255,4,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,ROUNDING :,"[333, 1147, 466, 1174]",True,623,1255,10,2
Hackathon data\SROIE2019\train\img\X51005337872.jpg,0.00,"[528, 1151, 580, 1172]",True,623,1255,4,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,TOTAL SALES (INCLUSIVE OF GST),"[116, 1184, 461, 1215]",True,623,1255,30,5
Hackathon data\SROIE2019\train\img\X51005337872.jpg,54.50,"[505, 1189, 580, 1214]",True,623,1255,5,1
Hackathon data\SROIE2019\train\img\X51005337872.jpg,(,"[27, 729, 37, 754]",True,623,1255,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TEO HENG STATIONERY & BOOKS,"[127, 195, 857, 253]",True,993,2481,27,5
Hackathon data\SROIE2019\train\img\X51005361883.jpg,(001451637-M),"[397, 261, 585, 288]",True,993,2481,13,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI","[194, 297, 790, 322]",True,993,2481,43,7
Hackathon data\SROIE2019\train\img\X51005361883.jpg,SELANGOR DARUL EHSAN,"[336, 332, 645, 357]",True,993,2481,20,3
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TEL : 03-3271 9872,"[241, 367, 468, 392]",True,993,2481,18,4
Hackathon data\SROIE2019\train\img\X51005361883.jpg,FAX : 03-3271 9481,"[502, 369, 737, 391]",True,993,2481,18,4
Hackathon data\SROIE2019\train\img\X51005361883.jpg,GST NO. : 000689913856,"[301, 399, 684, 431]",True,993,2481,22,4
Hackathon data\SROIE2019\train\img\X51005361883.jpg,SIMPLIFIED TAX INVOICE,"[199, 487, 804, 525]",True,993,2481,22,3
Hackathon data\SROIE2019\train\img\X51005361883.jpg,CASH,"[88, 577, 261, 634]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,RECEIPT NO. : CS1801/26874,"[85, 683, 558, 724]",True,993,2481,26,4
Hackathon data\SROIE2019\train\img\X51005361883.jpg,"GOODS SOLD ARE NOT RETURNABLE,","[168, 2355, 808, 2392]",True,993,2481,30,5
Hackathon data\SROIE2019\train\img\X51005361883.jpg,DATE : 18/01/2018,"[600, 687, 913, 721]",True,993,2481,17,3
Hackathon data\SROIE2019\train\img\X51005361883.jpg,THANK YOU.,"[384, 2402, 590, 2435]",True,993,2481,10,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,ITEM,"[128, 784, 241, 820]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,QTY,"[327, 785, 413, 828]",True,993,2481,3,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,U/P,"[450, 786, 523, 820]",True,993,2481,3,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,DISC%,"[559, 787, 695, 822]",True,993,2481,5,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,AMOUNT,"[748, 771, 918, 801]",True,993,2481,6,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,(RM),"[788, 806, 876, 845]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,9557068000035,"[65, 878, 282, 909]",True,993,2481,13,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,1,"[353, 881, 373, 912]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,3.50,"[447, 878, 524, 912]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,5.69,"[581, 879, 658, 911]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,3.30 *,"[807, 880, 910, 912]",True,993,2481,6,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,- JIANYU STELL RULER 30CM THICK,"[84, 935, 747, 969]",True,993,2481,31,6
Hackathon data\SROIE2019\train\img\X51005361883.jpg,1,"[66, 1015, 86, 1048]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,1,"[353, 1016, 372, 1050]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,1.30,"[449, 1015, 525, 1047]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.00,"[580, 1015, 657, 1049]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,1.30 *,"[809, 1014, 908, 1050]",True,993,2481,6,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,- LAMINATE FILM,"[80, 1074, 401, 1106]",True,993,2481,15,3
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TOTAL QTY. :,"[70, 1189, 264, 1231]",True,993,2481,12,3
Hackathon data\SROIE2019\train\img\X51005361883.jpg,2,"[392, 1191, 412, 1223]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.60,"[809, 1190, 887, 1223]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,SUB-TOTAL (EX),"[74, 1287, 396, 1326]",True,993,2481,14,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[544, 1291, 564, 1321]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.60,"[812, 1287, 887, 1319]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TOTAL TAX,"[73, 1346, 303, 1382]",True,993,2481,9,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[544, 1352, 562, 1377]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.28,"[810, 1346, 886, 1379]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,ROUNDING,"[72, 1406, 294, 1441]",True,993,2481,8,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[545, 1410, 562, 1438]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.02,"[809, 1405, 888, 1438]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TOTAL,"[73, 1462, 252, 1506]",True,993,2481,5,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[544, 1472, 562, 1501]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.90,"[780, 1467, 883, 1511]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,CASH,"[71, 1524, 214, 1567]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[544, 1530, 561, 1561]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.90,"[780, 1526, 883, 1569]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,CHANGE,"[72, 1594, 294, 1635]",True,993,2481,6,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,:,"[544, 1605, 559, 1632]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.00,"[780, 1595, 881, 1637]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,GST SUMMARY,"[344, 1810, 675, 1853]",True,993,2481,11,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TAX CODE,"[82, 1908, 270, 1939]",True,993,2481,8,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,%,"[365, 1908, 401, 1945]",True,993,2481,1,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,AMOUNT,"[532, 1891, 702, 1924]",True,993,2481,6,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TAX,"[814, 1893, 890, 1925]",True,993,2481,3,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,(RM),"[574, 1928, 656, 1966]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,(RM),"[802, 1929, 887, 1968]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,SR,"[97, 2012, 150, 2044]",True,993,2481,2,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,6.00,"[353, 2013, 429, 2046]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.60,"[589, 2015, 666, 2047]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.28,"[801, 2016, 878, 2049]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TOTAL :,"[63, 2114, 218, 2151]",True,993,2481,7,2
Hackathon data\SROIE2019\train\img\X51005361883.jpg,4.60,"[585, 2116, 663, 2150]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,0.28,"[802, 2117, 882, 2153]",True,993,2481,4,1
Hackathon data\SROIE2019\train\img\X51005361883.jpg,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED,"[71, 2213, 886, 2250]",True,993,2481,50,9
Hackathon data\SROIE2019\train\img\X51005361883.jpg,TO GST (GOODS & SERVICES TAX).,"[73, 2253, 592, 2294]",True,993,2481,30,6
Hackathon data\SROIE2019\train\img\X51005361895.jpg,FUYI MINI MARKET,"[254, 100, 721, 144]",True,953,1629,16,3
Hackathon data\SROIE2019\train\img\X51005361895.jpg,BR NO.: 0195932-X,"[330, 149, 659, 185]",True,953,1629,17,3
Hackathon data\SROIE2019\train\img\X51005361895.jpg,"NO 43-45-47G,","[368, 191, 609, 226]",True,953,1629,13,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,"TAMAN SEJATI,","[363, 230, 612, 269]",True,953,1629,13,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,"IJOK, 45600 BESTARI JAYA,","[268, 269, 707, 303]",True,953,1629,25,4
Hackathon data\SROIE2019\train\img\X51005361895.jpg,KUALA SELANGOR.,"[326, 308, 648, 342]",True,953,1629,15,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,"03-3279 1851,","[373, 361, 601, 398]",True,953,1629,13,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,GST NO.:001601310720,"[292, 421, 685, 453]",True,953,1629,20,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,25/01/2018 1:22:56PM,"[292, 501, 686, 537]",True,953,1629,20,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,TAX INVOICE,"[358, 566, 624, 604]",True,953,1629,11,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,TRN: 1CR0576494,"[105, 645, 537, 690]",True,953,1629,15,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,COUNTER 1,"[100, 719, 339, 757]",True,953,1629,9,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,CASHIER: HOCK,"[547, 718, 876, 754]",True,953,1629,13,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,QTY UOM U.PRICE AMT AMT INC. TAX CODE,"[101, 797, 865, 842]",True,953,1629,37,8
Hackathon data\SROIE2019\train\img\X51005361895.jpg,013 SUMMER CUP 48X230ML,"[103, 857, 627, 892]",True,953,1629,23,4
Hackathon data\SROIE2019\train\img\X51005361895.jpg,1,"[117, 909, 139, 941]",True,953,1629,1,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,GST 6% + 0.51,"[101, 963, 386, 994]",True,953,1629,13,4
Hackathon data\SROIE2019\train\img\X51005361895.jpg,*TOTAL QTY: 1.00,"[105, 1043, 388, 1086]",True,953,1629,16,3
Hackathon data\SROIE2019\train\img\X51005361895.jpg,TOTAL INCLUDES GST 6%,"[104, 1106, 558, 1150]",True,953,1629,21,4
Hackathon data\SROIE2019\train\img\X51005361895.jpg,CUSTOMER'S PAYMENT,"[103, 1172, 488, 1210]",True,953,1629,18,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,CASH,"[106, 1234, 207, 1272]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,CHANGE,"[108, 1292, 257, 1334]",True,953,1629,6,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,GST SUMMARY,"[109, 1361, 363, 1401]",True,953,1629,11,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,9.00,"[793, 1042, 878, 1074]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,9.00,"[793, 1105, 879, 1143]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,50.00,"[770, 1231, 880, 1266]",True,953,1629,5,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,41.00,"[769, 1286, 880, 1325]",True,953,1629,5,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,GST SUMMARY,"[108, 1360, 363, 1402]",True,953,1629,11,2
Hackathon data\SROIE2019\train\img\X51005361895.jpg,SR,"[109, 1424, 160, 1457]",True,953,1629,2,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,*GOODS SOLD ARE NOT RETURNABLE,"[208, 1478, 788, 1517]",True,953,1629,30,5
Hackathon data\SROIE2019\train\img\X51005361895.jpg,THANK YOU FOR SHOPPING AT FUYI MINI,"[148, 1529, 849, 1573]",True,953,1629,35,7
Hackathon data\SROIE2019\train\img\X51005361895.jpg,MARKET,"[408, 1575, 588, 1612]",True,953,1629,6,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,KOTA,"[201, 907, 294, 938]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,8.49,"[313, 908, 389, 939]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,8.49,"[437, 907, 515, 939]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,9.00,"[632, 906, 708, 937]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,SR,"[819, 906, 873, 937]",True,953,1629,2,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,AMOUNT,"[531, 1358, 672, 1394]",True,953,1629,6,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,TAX,"[808, 1356, 873, 1392]",True,953,1629,3,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,8.49,"[601, 1419, 672, 1452]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361895.jpg,0.51,"[801, 1418, 870, 1452]",True,953,1629,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TEO HENG STATIONERY & BOOKS,"[313, 44, 1044, 102]",True,2481,3508,27,5
Hackathon data\SROIE2019\train\img\X51005361897.jpg,(001451637-M),"[583, 104, 776, 133]",True,2481,3508,13,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI","[381, 141, 977, 169]",True,2481,3508,43,7
Hackathon data\SROIE2019\train\img\X51005361897.jpg,SELANGOR DARUL EHSAN,"[525, 178, 832, 205]",True,2481,3508,20,3
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TEL : 03-3271 9872,"[428, 212, 655, 235]",True,2481,3508,18,4
Hackathon data\SROIE2019\train\img\X51005361897.jpg,GST NO. : 000689913856,"[481, 246, 876, 276]",True,2481,3508,22,4
Hackathon data\SROIE2019\train\img\X51005361897.jpg,SIMPLIFIED TAX INVOICE,"[387, 329, 993, 367]",True,2481,3508,22,3
Hackathon data\SROIE2019\train\img\X51005361897.jpg,CASH,"[275, 423, 450, 477]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,RECEIPT NO. : CS1801/26821,"[275, 531, 743, 572]",True,2481,3508,26,4
Hackathon data\SROIE2019\train\img\X51005361897.jpg,DATE : 17/01/2018,"[793, 528, 1101, 563]",True,2481,3508,17,3
Hackathon data\SROIE2019\train\img\X51005361897.jpg,ITEM,"[320, 630, 432, 665]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,QTY,"[518, 629, 607, 675]",True,2481,3508,3,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,U/P,"[642, 629, 713, 665]",True,2481,3508,3,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,DISC%,"[751, 629, 886, 665]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,AMOUNT,"[936, 613, 1111, 644]",True,2481,3508,6,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,9555017370017,"[257, 722, 473, 755]",True,2481,3508,13,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,1,"[546, 725, 568, 754]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,28.00,"[616, 722, 715, 755]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,7.14,"[773, 720, 850, 754]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,26.00 *,"[978, 721, 1101, 756]",True,2481,3508,7,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,- LION FILE 220*307 LAMINATING FILM,"[274, 781, 970, 813]",True,2481,3508,35,6
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TOTAL QTY. :,"[265, 898, 459, 942]",True,2481,3508,12,3
Hackathon data\SROIE2019\train\img\X51005361897.jpg,1,"[584, 895, 607, 931]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,26.00,"[981, 892, 1080, 927]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,SUB-TOTAL (EX),"[270, 995, 587, 1031]",True,2481,3508,14,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[742, 1001, 756, 1024]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,26.00,"[981, 989, 1079, 1024]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TOTAL TAX,"[268, 1055, 495, 1090]",True,2481,3508,9,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[739, 1057, 757, 1086]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,1.56,"[1004, 1051, 1081, 1083]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,ROUNDING,"[271, 1114, 489, 1148]",True,2481,3508,8,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[742, 1115, 757, 1144]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,-0.01,"[992, 1110, 1078, 1144]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TOTAL,"[268, 1173, 447, 1215]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[742, 1178, 757, 1211]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,27.55,"[945, 1171, 1077, 1214]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,CASH,"[266, 1234, 410, 1275]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[742, 1239, 755, 1267]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,27.55,"[947, 1229, 1076, 1274]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,CHANGE,"[268, 1303, 492, 1343]",True,2481,3508,6,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,:,"[739, 1311, 757, 1340]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,0.00,"[976, 1300, 1078, 1343]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,GST SUMMARY,"[541, 1514, 870, 1557]",True,2481,3508,11,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TAX CODE,"[278, 1618, 467, 1647]",True,2481,3508,8,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,%,"[564, 1618, 598, 1649]",True,2481,3508,1,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,AMOUNT,"[732, 1598, 900, 1634]",True,2481,3508,6,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TAX,"[1011, 1595, 1088, 1631]",True,2481,3508,3,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,SR,"[295, 1722, 348, 1752]",True,2481,3508,2,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,6.00,"[551, 1721, 628, 1751]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,26.00,"[767, 1720, 863, 1752]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,1.56,"[1000, 1717, 1078, 1752]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TOTAL:,"[263, 1825, 415, 1859]",True,2481,3508,6,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,26.00,"[767, 1823, 865, 1859]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,1.56,"[1003, 1821, 1081, 1856]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED,"[267, 1921, 1084, 1959]",True,2481,3508,50,9
Hackathon data\SROIE2019\train\img\X51005361897.jpg,TO GST (GOODS & SERVICES TAX),"[273, 1961, 787, 2000]",True,2481,3508,29,6
Hackathon data\SROIE2019\train\img\X51005361897.jpg,"GOODS SOLD ARE NOT RETURNABLE,","[372, 2061, 1009, 2099]",True,2481,3508,30,5
Hackathon data\SROIE2019\train\img\X51005361897.jpg,THANK YOU.,"[585, 2109, 794, 2143]",True,2481,3508,10,2
Hackathon data\SROIE2019\train\img\X51005361897.jpg,FAX : 03-3271 9481,"[690, 213, 924, 237]",True,2481,3508,18,4
Hackathon data\SROIE2019\train\img\X51005361897.jpg,(RM),"[977, 650, 1066, 687]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,(RM),"[773, 1634, 856, 1673]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361897.jpg,(RM),"[1000, 1635, 1084, 1674]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,TEO HENG STATIONERY & BOOKS,"[141, 445, 861, 505]",True,2481,3508,27,5
Hackathon data\SROIE2019\train\img\X51005361898.jpg,(001451637-M),"[407, 508, 599, 538]",True,2481,3508,13,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI","[204, 542, 802, 571]",True,2481,3508,43,7
Hackathon data\SROIE2019\train\img\X51005361898.jpg,SELANGOR DARUL EHSAN,"[344, 581, 655, 607]",True,2481,3508,20,3
Hackathon data\SROIE2019\train\img\X51005361898.jpg,TEL : 03-3271 9872,"[251, 613, 477, 637]",True,2481,3508,18,4
Hackathon data\SROIE2019\train\img\X51005361898.jpg,GST NO. : 000689913856,"[310, 644, 696, 678]",True,2481,3508,22,4
Hackathon data\SROIE2019\train\img\X51005361898.jpg,SIMPLIFIED TAX INVOICE,"[208, 732, 812, 775]",True,2481,3508,22,3
Hackathon data\SROIE2019\train\img\X51005361898.jpg,CASH,"[96, 826, 269, 879]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,RECEIPT NO. : CS1801/26717,"[93, 930, 568, 967]",True,2481,3508,26,4
Hackathon data\SROIE2019\train\img\X51005361898.jpg,ITEM,"[138, 1034, 249, 1067]",True,2481,3508,4,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,QTY,"[335, 1033, 423, 1076]",True,2481,3508,3,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,U/P,"[459, 1035, 530, 1068]",True,2481,3508,3,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,DISC%,"[570, 1036, 704, 1074]",True,2481,3508,5,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,AMOUNT,"[753, 1020, 927, 1054]",True,2481,3508,6,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,9556655864036,"[73, 1128, 288, 1161]",True,2481,3508,13,1
Hackathon data\SROIE2019\train\img\X51005361898.jpg,1,"[360, 1129, 380, 1162]",True,2481,3508,1,1
